HourEnding,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
04/14/2020 06:00,"9,107.65","1,170.49","3,535.30",691.65,"10,051.58","2,240.79","4,590.53","1,018.10","32,406.09"
04/14/2020 07:00,"9,606.40","1,269.85","3,574.30",739.44,"10,961.27","2,372.49","5,035.79","1,080.89","34,640.42"
04/14/2020 08:00,"9,928.81","1,323.34","3,610.68",776.75,"11,618.48","2,435.00","5,366.18","1,135.57","36,194.81"
04/14/2020 09:00,"10,244.47","1,373.09","3,611.60",797.76,"11,982.57","2,491.94","5,517.15","1,148.78","37,167.36"
04/14/2020 10:00,"10,436.85","1,387.28","3,618.61",812.43,"12,050.30","2,599.53","5,566.78","1,157.28","37,629.05"
04/14/2020 11:00,"10,595.63","1,381.01","3,633.24",819.92,"11,980.85","2,689.70","5,519.91","1,158.09","37,778.33"
04/14/2020 12:00,"10,651.69","1,352.81","3,622.47",816.85,"11,795.90","2,776.81","5,438.10","1,159.93","37,614.55"
04/14/2020 13:00,"10,678.22","1,301.00","3,582.91",801.33,"11,547.55","2,825.39","5,369.84","1,140.94","37,247.16"
04/14/2020 14:00,"10,743.48","1,303.52","3,555.44",778.07,"11,227.46","2,872.28","5,292.28","1,108.26","36,880.79"
04/14/2020 15:00,"10,652.97","1,272.88","3,537.97",749.51,"10,941.61","2,953.65","5,236.96","1,072.12","36,417.67"
04/14/2020 16:00,"10,717.04","1,305.84","3,526.04",731.62,"10,676.66","3,027.93","5,219.92","1,052.64","36,257.69"
04/14/2020 17:00,"10,785.84","1,300.86","3,490.41",720.05,"10,589.87","3,079.92","5,278.00","1,052.72","36,297.67"
04/14/2020 18:00,"10,844.28","1,303.25","3,483.97",724.02,"10,709.11","3,058.80","5,376.87","1,037.24","36,537.53"
04/14/2020 19:00,"10,678.22","1,323.11","3,492.90",729.95,"10,857.69","2,985.78","5,457.46","1,040.80","36,565.92"
04/14/2020 20:00,"10,558.69","1,334.35","3,489.08",733.33,"10,939.28","2,948.68","5,479.23","1,044.68","36,527.31"
04/14/2020 21:00,"10,750.41","1,388.71","3,537.78",760.30,"11,262.24","3,034.00","5,637.30","1,063.96","37,434.70"
04/14/2020 22:00,"10,462.35","1,356.66","3,538.63",747.11,"11,017.03","2,944.64","5,527.41","1,063.64","36,657.47"
04/14/2020 23:00,"9,972.15","1,289.13","3,510.46",714.53,"10,422.76","2,771.56","5,203.19","1,040.10","34,923.89"
04/14/2020 24:00,"9,483.73","1,209.10","3,497.51",688.76,"9,945.38","2,561.27","4,875.02","1,004.91","33,265.68"
04/15/2020 01:00,"9,096.37","1,174.09","3,493.51",664.89,"9,562.05","2,412.69","4,597.56",990.55,"31,991.70"
04/15/2020 02:00,"8,853.32","1,159.84","3,485.66",662.91,"9,391.93","2,305.49","4,470.67",990.84,"31,320.67"
04/15/2020 03:00,"8,729.22","1,152.35","3,481.70",669.33,"9,423.63","2,230.96","4,412.09",996.44,"31,095.71"
04/15/2020 04:00,"8,710.89","1,165.65","3,490.01",684.72,"9,580.92","2,187.40","4,419.80","1,007.64","31,247.03"
04/15/2020 05:00,"8,823.08","1,182.17","3,504.62",705.17,"9,955.84","2,188.58","4,539.22","1,028.73","31,927.40"
04/15/2020 06:00,"9,216.18","1,227.89","3,525.06",749.80,"10,715.45","2,260.03","4,815.77","1,076.11","33,586.29"
04/15/2020 07:00,"9,639.02","1,357.53","3,559.93",803.71,"11,749.62","2,390.26","5,223.13","1,147.24","35,870.43"
04/15/2020 08:00,"9,949.30","1,423.27","3,579.47",826.15,"12,358.99","2,448.02","5,591.73","1,188.14","37,365.06"
04/15/2020 09:00,"10,231.40","1,408.95","3,576.49",809.21,"12,363.66","2,506.49","5,710.34","1,180.04","37,786.58"
04/15/2020 10:00,"10,391.76","1,369.15","3,559.56",774.46,"11,987.40","2,574.06","5,640.64","1,156.19","37,453.23"
04/15/2020 11:00,"10,557.77","1,326.63","3,535.89",747.96,"11,703.97","2,629.07","5,500.09","1,131.61","37,132.99"
04/15/2020 12:00,"10,613.34","1,289.19","3,506.49",716.74,"11,347.22","2,660.29","5,367.24","1,092.42","36,592.92"
04/15/2020 13:00,"10,632.77","1,261.74","3,508.77",685.91,"11,070.52","2,682.50","5,282.99","1,065.35","36,190.55"
04/15/2020 14:00,"10,726.65","1,249.52","3,515.43",671.07,"10,845.37","2,740.57","5,201.64","1,046.00","35,996.26"
04/15/2020 15:00,"10,748.70","1,226.02","3,479.21",654.90,"10,601.42","2,784.80","5,152.85","1,033.87","35,681.76"
04/15/2020 16:00,"10,843.85","1,221.77","3,492.79",650.15,"10,432.50","2,845.78","5,159.80","1,034.28","35,680.91"
04/15/2020 17:00,"10,943.79","1,232.33","3,522.28",645.00,"10,427.69","2,907.11","5,270.59","1,034.62","35,983.39"
04/15/2020 18:00,"11,021.58","1,249.75","3,524.32",647.38,"10,536.96","2,930.04","5,442.20","1,045.69","36,397.92"
04/15/2020 19:00,"10,842.91","1,271.51","3,516.93",653.34,"10,592.53","2,906.36","5,573.03","1,062.14","36,418.76"
04/15/2020 20:00,"10,627.02","1,267.69","3,496.86",652.03,"10,450.37","2,865.04","5,585.66","1,049.31","35,993.97"
04/15/2020 21:00,"10,781.30","1,307.55","3,528.44",672.58,"10,721.87","2,969.12","5,731.05","1,067.92","36,779.82"
04/15/2020 22:00,"10,537.78","1,280.50","3,553.92",667.03,"10,529.36","2,926.12","5,548.19","1,063.66","36,106.56"
04/15/2020 23:00,"10,091.68","1,218.60","3,529.11",641.94,"10,020.26","2,760.49","5,194.64","1,021.35","34,478.07"
04/15/2020 24:00,"9,608.82","1,141.79","3,489.03",616.55,"9,382.33","2,570.20","4,806.14",967.72,"32,582.58"
04/16/2020 01:00,"9,283.10","1,073.07","3,485.89",596.61,"8,896.45","2,409.28","4,451.15",925.44,"31,120.99"
04/16/2020 02:00,"9,034.29","1,046.81","3,457.95",587.17,"8,580.03","2,296.71","4,277.68",914.02,"30,194.66"
04/16/2020 03:00,"8,884.91","1,035.48","3,462.60",584.57,"8,455.15","2,224.05","4,194.71",912.16,"29,753.63"
04/16/2020 04:00,"8,809.98","1,038.05","3,458.80",595.67,"8,531.46","2,178.86","4,190.05",911.60,"29,714.47"
04/16/2020 05:00,"8,934.70","1,070.49","3,474.27",602.02,"8,788.05","2,178.46","4,308.65",929.58,"30,286.23"
04/16/2020 06:00,"9,271.16","1,136.38","3,497.78",631.75,"9,361.50","2,242.06","4,541.36",960.93,"31,642.92"
04/16/2020 07:00,"9,736.31","1,251.05","3,532.88",679.90,"10,208.42","2,378.42","4,941.35","1,022.32","33,750.64"
04/16/2020 08:00,"9,979.09","1,320.68","3,543.96",712.65,"10,743.60","2,437.78","5,266.08","1,073.36","35,077.20"
04/16/2020 09:00,"10,308.49","1,335.36","3,544.27",715.12,"10,982.90","2,508.99","5,355.39","1,074.41","35,824.94"
04/16/2020 10:00,"10,563.11","1,318.17","3,546.42",701.76,"10,995.60","2,598.97","5,277.75","1,066.39","36,068.17"
04/16/2020 11:00,"10,829.96","1,292.79","3,537.50",688.92,"11,003.04","2,695.85","5,235.85","1,057.64","36,341.56"
04/16/2020 12:00,"11,034.04","1,275.73","3,529.93",679.76,"10,936.09","2,791.51","5,262.48","1,049.33","36,558.87"
04/16/2020 13:00,"11,229.42","1,259.56","3,557.53",673.53,"10,887.60","2,857.56","5,318.08","1,041.00","36,824.28"
04/16/2020 14:00,"11,456.13","1,274.69","3,587.01",667.41,"10,854.52","2,930.14","5,385.06","1,041.03","37,195.99"
04/16/2020 15:00,"11,627.28","1,273.39","3,603.85",663.05,"10,834.20","2,978.19","5,457.64","1,046.03","37,483.62"
04/16/2020 16:00,"11,808.59","1,291.28","3,638.38",664.49,"10,863.32","3,021.33","5,601.93","1,059.51","37,948.83"
04/16/2020 17:00,"11,883.10","1,317.06","3,657.31",664.13,"10,973.12","3,050.42","5,795.53","1,083.56","38,424.23"
04/16/2020 18:00,"11,850.02","1,333.77","3,691.02",671.25,"11,152.40","3,052.45","5,950.11","1,088.77","38,789.80"
04/16/2020 19:00,"11,514.57","1,334.50","3,695.22",676.56,"11,152.56","3,049.27","5,969.17","1,094.24","38,486.09"
04/16/2020 20:00,"11,274.77","1,314.55","3,663.01",666.54,"10,976.08","3,036.00","5,924.34","1,076.48","37,931.75"
04/16/2020 21:00,"11,418.87","1,342.49","3,654.35",681.07,"11,192.91","3,143.07","6,060.39","1,084.34","38,577.49"
04/16/2020 22:00,"11,143.46","1,292.54","3,632.36",670.71,"10,885.13","3,096.71","5,825.68","1,072.90","37,619.48"
04/16/2020 23:00,"10,646.46","1,207.81","3,586.29",641.15,"10,196.40","2,958.20","5,449.15","1,029.17","35,714.64"
04/16/2020 24:00,"10,092.86","1,119.04","3,539.03",603.63,"9,412.44","2,774.99","5,016.04",975.82,"33,533.84"
04/17/2020 01:00,"9,685.79","1,033.46","3,534.15",575.31,"8,784.69","2,611.40","4,659.05",933.90,"31,817.74"
04/17/2020 02:00,"9,381.45",983.97,"3,509.25",556.56,"8,349.67","2,496.70","4,429.10",900.54,"30,607.23"
04/17/2020 03:00,"9,207.26",956.71,"3,481.29",547.23,"8,087.19","2,417.12","4,295.33",889.56,"29,881.69"
04/17/2020 04:00,"9,133.72",951.05,"3,471.69",544.76,"8,017.59","2,372.78","4,218.12",881.91,"29,591.62"
04/17/2020 05:00,"9,195.92",976.14,"3,473.75",554.06,"8,116.78","2,361.79","4,218.58",879.31,"29,776.35"
04/17/2020 06:00,"9,460.87","1,049.20","3,468.91",565.68,"8,470.03","2,399.88","4,332.21",894.56,"30,641.35"
04/17/2020 07:00,"9,880.05","1,154.55","3,481.58",598.74,"9,027.98","2,508.91","4,651.11",944.59,"32,247.50"
04/17/2020 08:00,"10,149.24","1,195.77","3,511.68",626.83,"9,519.77","2,576.20","4,853.85",992.06,"33,425.40"
04/17/2020 09:00,"10,544.81","1,254.42","3,543.29",652.73,"10,000.49","2,689.59","5,110.49","1,015.94","34,811.77"
04/17/2020 10:00,"11,013.89","1,298.90","3,586.15",680.21,"10,460.82","2,826.64","5,355.98","1,041.18","36,263.76"
04/17/2020 11:00,"11,475.53","1,332.27","3,628.68",702.13,"10,789.84","2,968.85","5,567.91","1,061.38","37,526.59"
04/17/2020 12:00,"11,780.34","1,351.16","3,639.91",708.16,"10,983.78","3,080.48","5,796.07","1,082.71","38,422.61"
04/17/2020 13:00,"12,127.90","1,360.31","3,634.34",701.00,"11,043.15","3,159.73","5,906.84","1,082.69","39,015.98"
04/17/2020 14:00,"12,620.04","1,373.55","3,626.71",692.17,"10,997.87","3,262.42","5,930.96","1,076.51","39,580.24"
04/17/2020 15:00,"12,786.33","1,375.79","3,633.21",675.01,"10,889.41","3,332.42","5,928.91","1,074.57","39,695.65"
04/17/2020 16:00,"12,733.39","1,363.36","3,629.22",668.59,"10,792.61","3,418.41","5,918.05","1,070.59","39,594.21"
04/17/2020 17:00,"12,597.61","1,357.97","3,592.96",670.85,"10,765.88","3,502.39","5,909.80","1,082.63","39,480.09"
04/17/2020 18:00,"12,436.70","1,372.56","3,549.48",667.44,"10,854.89","3,535.20","5,908.73","1,078.74","39,403.74"
04/17/2020 19:00,"12,216.97","1,372.04","3,522.51",667.90,"10,891.46","3,492.39","5,861.58","1,063.04","39,087.89"
04/17/2020 20:00,"12,158.02","1,368.18","3,502.82",668.70,"10,831.40","3,427.05","5,752.48","1,067.57","38,776.21"
04/17/2020 21:00,"12,330.90","1,370.46","3,540.45",686.05,"10,977.97","3,493.16","5,673.69","1,103.07","39,175.76"
04/17/2020 22:00,"12,082.52","1,321.09","3,565.76",679.24,"10,706.18","3,405.68","5,501.11","1,095.12","38,356.69"
04/17/2020 23:00,"11,634.57","1,243.50","3,541.07",658.55,"10,189.26","3,256.42","5,190.40","1,055.92","36,769.69"
04/17/2020 24:00,"11,112.72","1,169.99","3,525.17",634.65,"9,699.74","3,069.42","4,835.39","1,021.38","35,068.46"
04/18/2020 01:00,"10,609.27","1,065.49","3,533.81",614.43,"9,270.14","2,894.70","4,550.09",976.06,"33,514.00"
04/18/2020 02:00,"10,058.47","1,061.35","3,467.43",605.77,"8,944.86","2,746.67","4,349.55",954.19,"32,188.28"
04/18/2020 03:00,"9,634.65","1,018.67","3,447.42",606.23,"8,786.11","2,648.39","4,201.76",945.98,"31,289.21"
04/18/2020 04:00,"9,347.02","1,026.88","3,442.21",610.60,"8,771.46","2,559.44","4,132.15",944.85,"30,834.60"
04/18/2020 05:00,"9,206.56","1,032.19","3,416.57",620.18,"8,888.77","2,485.20","4,110.62",949.17,"30,709.26"
04/18/2020 06:00,"9,180.44","1,047.45","3,427.01",642.53,"9,185.92","2,461.93","4,172.02",971.28,"31,088.59"
04/18/2020 07:00,"9,292.49","1,066.38","3,467.64",674.16,"9,610.86","2,485.64","4,298.30",994.71,"31,890.18"
04/18/2020 08:00,"9,333.13","1,126.90","3,470.20",696.39,"10,016.28","2,482.44","4,515.33","1,034.42","32,675.09"
04/18/2020 09:00,"9,540.81","1,203.07","3,464.46",705.34,"10,377.78","2,556.43","4,761.82","1,052.33","33,662.03"
04/18/2020 10:00,"9,869.36","1,243.04","3,512.64",701.13,"10,557.31","2,718.21","5,037.05","1,074.60","34,713.34"
04/18/2020 11:00,"10,170.76","1,264.29","3,554.29",686.29,"10,532.21","2,883.07","5,250.10","1,078.55","35,419.56"
04/18/2020 12:00,"10,461.18","1,254.41","3,575.03",669.34,"10,457.08","3,003.41","5,355.13","1,072.73","35,848.32"
04/18/2020 13:00,"10,783.08","1,248.18","3,572.98",644.81,"10,230.71","3,094.42","5,378.14","1,057.65","36,009.97"
04/18/2020 14:00,"10,929.35","1,235.25","3,572.80",627.69,"10,077.72","3,141.25","5,341.50","1,031.85","35,957.40"
04/18/2020 15:00,"10,948.46","1,229.63","3,554.12",616.87,"9,926.91","3,178.77","5,286.77","1,017.70","35,759.24"
04/18/2020 16:00,"10,858.72","1,238.14","3,556.84",607.38,"9,828.90","3,260.70","5,222.63",999.50,"35,572.81"
04/18/2020 17:00,"10,813.28","1,249.25","3,566.13",608.69,"9,844.62","3,344.84","5,208.32",995.01,"35,630.14"
04/18/2020 18:00,"10,849.63","1,269.07","3,601.55",620.47,"9,958.80","3,405.37","5,282.30","1,004.54","35,991.72"
04/18/2020 19:00,"10,824.37","1,289.50","3,620.58",620.59,"10,033.11","3,391.56","5,346.74","1,017.54","36,143.98"
04/18/2020 20:00,"10,855.18","1,271.99","3,609.96",624.92,"10,056.05","3,349.28","5,418.86","1,018.42","36,204.66"
04/18/2020 21:00,"10,955.83","1,266.71","3,599.29",639.54,"10,215.00","3,419.69","5,501.20","1,034.64","36,631.90"
04/18/2020 22:00,"10,861.89","1,235.35","3,614.40",627.94,"9,978.26","3,356.63","5,357.68","1,029.94","36,062.09"
04/18/2020 23:00,"10,643.52","1,171.87","3,593.85",607.51,"9,585.07","3,217.01","5,095.68","1,000.47","34,914.97"
04/18/2020 24:00,"10,286.71","1,103.98","3,560.97",582.21,"9,038.24","3,031.71","4,799.03",961.33,"33,364.18"
04/19/2020 01:00,"9,912.83","1,060.24","3,514.71",559.53,"8,488.03","2,864.70","4,534.73",923.77,"31,858.54"
04/19/2020 02:00,"9,599.66","1,019.03","3,461.05",542.84,"8,031.08","2,723.39","4,322.60",896.61,"30,596.25"
04/19/2020 03:00,"9,424.12",997.16,"3,446.18",533.23,"7,754.39","2,630.88","4,193.93",875.74,"29,855.62"
04/19/2020 04:00,"9,332.23",996.96,"3,433.71",526.06,"7,596.67","2,558.11","4,127.29",865.77,"29,436.80"
04/19/2020 05:00,"9,307.08",986.24,"3,390.94",526.86,"7,553.88","2,535.61","4,083.29",865.23,"29,249.14"
04/19/2020 06:00,"9,295.33","1,001.85","3,388.76",533.08,"7,596.86","2,521.23","4,106.63",865.24,"29,308.98"
04/19/2020 07:00,"9,361.34","1,037.06","3,399.95",544.01,"7,751.66","2,529.50","4,203.30",878.48,"29,705.29"
04/19/2020 08:00,"9,381.81","1,061.53","3,412.87",557.56,"7,924.21","2,520.30","4,290.10",886.18,"30,034.56"
04/19/2020 09:00,"9,705.66","1,145.25","3,429.63",577.09,"8,401.83","2,612.88","4,527.08",919.00,"31,318.42"
04/19/2020 10:00,"10,212.39","1,212.19","3,452.47",603.08,"9,028.79","2,832.26","4,808.67",961.77,"33,111.62"
04/19/2020 11:00,"10,605.22","1,214.89","3,507.21",618.00,"9,659.11","3,100.32","5,084.61",997.10,"34,786.47"
04/19/2020 12:00,"11,034.97","1,229.06","3,552.64",629.42,"10,047.58","3,399.65","5,281.32","1,023.27","36,197.90"
04/19/2020 13:00,"11,469.40","1,302.68","3,584.42",634.68,"10,315.89","3,689.55","5,464.66","1,051.70","37,512.98"
04/19/2020 14:00,"11,892.12","1,322.67","3,594.25",634.68,"10,450.46","3,950.33","5,774.46","1,079.44","38,698.39"
04/19/2020 15:00,"12,130.83","1,338.39","3,619.15",633.47,"10,570.51","4,166.49","6,191.28","1,106.20","39,756.32"
04/19/2020 16:00,"12,249.38","1,333.18","3,636.92",638.30,"10,798.70","4,334.96","6,628.07","1,126.14","40,745.65"
04/19/2020 17:00,"12,471.55","1,388.76","3,654.51",647.46,"11,221.39","4,434.81","6,984.79","1,149.99","41,953.28"
04/19/2020 18:00,"12,951.56","1,397.07","3,682.28",660.35,"11,682.75","4,457.72","7,290.08","1,181.51","43,303.32"
04/19/2020 19:00,"13,174.15","1,408.26","3,678.76",668.14,"11,766.43","4,348.54","7,360.08","1,190.10","43,594.47"
04/19/2020 20:00,"12,899.96","1,391.78","3,624.05",661.17,"11,451.68","4,144.02","7,096.13","1,160.82","42,429.61"
04/19/2020 21:00,"12,756.13","1,397.04","3,584.48",673.58,"11,483.42","4,059.68","6,821.83","1,146.11","41,922.28"
04/19/2020 22:00,"12,247.17","1,332.40","3,572.74",651.84,"11,124.61","3,852.08","6,360.47","1,115.08","40,256.39"
04/19/2020 23:00,"11,547.65","1,229.17","3,548.08",610.87,"10,340.54","3,582.04","5,782.52","1,039.14","37,680.01"
04/19/2020 24:00,"10,727.55","1,154.12","3,489.28",571.25,"9,354.10","3,273.93","5,157.30",968.70,"34,696.23"
04/20/2020 01:00,"9,968.54","1,057.11","3,434.95",540.74,"8,585.34","3,018.38","4,682.22",904.88,"32,192.14"
04/20/2020 02:00,"9,461.02",979.25,"3,401.25",524.87,"8,054.65","2,824.32","4,322.80",873.16,"30,441.32"
04/20/2020 03:00,"9,119.97",993.12,"3,372.11",513.05,"7,708.02","2,679.28","4,182.63",855.35,"29,423.53"
04/20/2020 04:00,"8,980.04",965.79,"3,363.00",509.64,"7,557.41","2,590.94","4,093.54",849.53,"28,909.90"
04/20/2020 05:00,"8,984.61",997.70,"3,343.72",519.55,"7,650.74","2,544.76","4,101.47",855.10,"28,997.65"
04/20/2020 06:00,"9,219.18","1,027.32","3,344.24",555.35,"8,066.19","2,598.61","4,261.68",883.71,"29,956.29"
04/20/2020 07:00,"9,588.86","1,130.33","3,377.78",591.98,"8,712.26","2,702.59","4,569.03",948.41,"31,621.23"
04/20/2020 08:00,"9,845.53","1,209.48","3,414.94",615.70,"9,238.23","2,743.76","4,816.40",981.21,"32,865.24"
04/20/2020 09:00,"10,193.11","1,271.63","3,413.51",640.70,"9,714.89","2,847.13","5,046.05",990.47,"34,117.48"
04/20/2020 10:00,"10,534.94","1,305.52","3,445.37",653.75,"10,099.32","3,066.91","5,242.61",998.88,"35,347.30"
04/20/2020 11:00,"10,835.94","1,341.00","3,474.78",657.19,"10,395.70","3,390.43","5,490.14","1,016.98","36,602.16"
04/20/2020 12:00,"11,178.34","1,370.01","3,536.14",665.51,"10,581.11","3,804.63","5,785.26","1,044.48","37,965.48"
04/20/2020 13:00,"11,548.72","1,369.91","3,587.41",668.48,"10,793.84","4,196.52","6,194.94","1,072.14","39,431.95"
04/20/2020 14:00,"12,038.44","1,452.47","3,636.79",675.76,"10,929.93","4,465.73","6,653.34","1,103.30","40,955.76"
04/20/2020 15:00,"12,643.14","1,484.04","3,696.28",681.07,"11,050.09","4,643.73","7,128.08","1,159.27","42,485.71"
04/20/2020 16:00,"13,284.46","1,546.53","3,728.34",685.53,"11,319.76","4,753.80","7,605.05","1,216.53","44,140.01"
04/20/2020 17:00,"13,742.40","1,604.33","3,763.43",693.19,"11,749.02","4,772.56","8,004.02","1,260.83","45,589.78"
04/20/2020 18:00,"13,937.70","1,625.97","3,781.75",694.78,"12,118.99","4,695.26","8,312.11","1,289.64","46,456.20"
04/20/2020 19:00,"13,649.37","1,602.10","3,774.09",697.18,"12,160.53","4,506.40","8,314.18","1,283.54","45,987.39"
04/20/2020 20:00,"13,042.67","1,558.67","3,737.27",676.15,"11,843.16","4,237.91","7,956.80","1,238.48","44,291.11"
04/20/2020 21:00,"12,741.02","1,560.38","3,691.39",680.04,"11,877.26","4,134.72","7,731.96","1,208.32","43,625.10"
04/20/2020 22:00,"12,191.96","1,484.06","3,650.71",662.89,"11,441.49","3,950.20","7,272.62","1,165.17","41,819.09"
04/20/2020 23:00,"11,470.98","1,371.35","3,586.26",628.37,"10,595.17","3,662.22","6,674.92","1,090.78","39,080.07"
04/20/2020 24:00,"10,688.92","1,253.75","3,495.81",587.10,"9,612.24","3,364.32","6,020.71","1,014.22","36,037.08"
04/21/2020 01:00,"10,068.65","1,176.25","3,399.26",554.91,"8,846.73","3,115.65","5,450.25",971.27,"33,582.98"
04/21/2020 02:00,"9,627.01","1,108.94","3,356.02",535.18,"8,325.77","2,934.11","5,046.94",935.63,"31,869.59"
04/21/2020 03:00,"9,322.95","1,065.20","3,320.37",521.23,"7,985.73","2,806.73","4,766.90",904.71,"30,693.82"
04/21/2020 04:00,"9,203.80","1,054.28","3,322.43",520.00,"7,840.43","2,734.96","4,606.85",890.72,"30,173.48"
04/21/2020 05:00,"9,259.86","1,053.88","3,307.65",528.14,"7,883.05","2,710.20","4,511.79",886.96,"30,141.53"
04/21/2020 06:00,"9,495.95","1,109.08","3,308.92",543.14,"8,242.03","2,743.03","4,637.84",904.25,"30,984.23"
04/21/2020 07:00,"9,884.18","1,174.79","3,318.23",580.49,"8,814.31","2,850.18","4,900.98",944.39,"32,467.56"
04/21/2020 08:00,"10,102.13","1,204.67","3,326.97",597.68,"9,252.88","2,886.52","5,105.50",978.67,"33,455.01"
04/21/2020 09:00,"10,512.42","1,272.55","3,329.93",616.13,"9,754.17","3,010.48","5,333.51",996.49,"34,825.68"
04/21/2020 10:00,"11,058.24","1,345.58","3,371.12",634.46,"10,284.23","3,216.19","5,597.16","1,031.18","36,538.16"
04/21/2020 11:00,"11,720.39","1,419.28","3,423.50",652.25,"10,839.58","3,459.44","5,871.92","1,062.79","38,449.16"
04/21/2020 12:00,"12,439.40","1,492.97","3,484.92",676.19,"11,480.03","3,737.40","6,275.42","1,117.07","40,703.41"
04/21/2020 13:00,"13,211.81","1,556.71","3,565.77",700.30,"12,236.19","3,999.45","6,761.66","1,173.45","43,205.34"
04/21/2020 14:00,"13,938.21","1,654.47","3,645.13",722.85,"12,834.22","4,159.99","7,226.96","1,221.86","45,403.69"
04/21/2020 15:00,"14,379.19","1,699.58","3,726.78",747.00,"13,424.43","4,254.15","7,655.69","1,282.35","47,169.14"
04/21/2020 16:00,"14,697.98","1,766.56","3,806.38",765.90,"13,907.84","4,319.89","7,997.32","1,336.48","48,598.35"
04/21/2020 17:00,"14,870.90","1,795.48","3,852.72",777.93,"14,230.65","4,342.22","8,229.38","1,370.74","49,470.02"
04/21/2020 18:00,"14,700.58","1,789.54","3,857.61",782.46,"14,276.09","4,276.03","8,362.91","1,365.99","49,411.21"
04/21/2020 19:00,"14,059.77","1,758.06","3,842.86",781.54,"13,926.67","4,145.07","8,229.01","1,342.43","48,085.41"
04/21/2020 20:00,"13,276.43","1,681.21","3,777.22",756.67,"13,407.74","4,004.65","7,810.09","1,292.68","46,006.69"
04/21/2020 21:00,"13,040.46","1,665.42","3,719.65",758.53,"13,359.06","4,025.08","7,584.58","1,250.81","45,403.59"
04/21/2020 22:00,"12,538.61","1,590.72","3,674.90",736.97,"12,920.64","3,890.55","7,194.74","1,224.95","43,772.09"
04/21/2020 23:00,"11,852.47","1,470.01","3,606.22",693.07,"12,054.58","3,685.76","6,598.45","1,162.68","41,123.24"
04/21/2020 24:00,"11,112.22","1,333.61","3,539.83",648.73,"11,085.88","3,442.04","5,967.66","1,076.48","38,206.44"
04/22/2020 01:00,"10,536.63","1,225.29","3,505.23",603.86,"10,266.37","3,260.28","5,497.60","1,016.85","35,912.12"
04/22/2020 02:00,"10,133.23","1,159.82","3,464.45",579.12,"9,589.69","3,114.55","5,170.20",979.60,"34,190.66"
04/22/2020 03:00,"9,906.24","1,113.83","3,444.33",565.57,"9,093.58","3,012.13","4,982.05",953.59,"33,071.34"
04/22/2020 04:00,"9,770.86","1,090.24","3,427.25",558.06,"8,765.66","2,945.74","4,862.51",939.94,"32,360.26"
04/22/2020 05:00,"9,798.94","1,068.70","3,409.08",559.46,"8,691.24","2,927.30","4,803.91",943.23,"32,201.85"
04/22/2020 06:00,"10,109.91","1,064.50","3,398.29",570.73,"8,948.53","2,979.47","4,987.27",965.83,"33,024.53"
04/22/2020 07:00,"10,514.27","1,144.10","3,420.06",599.80,"9,507.24","3,093.31","5,243.18","1,009.35","34,531.33"
04/22/2020 08:00,"10,785.32","1,201.59","3,406.37",612.02,"10,012.42","3,125.94","5,534.28","1,033.51","35,711.42"
04/22/2020 09:00,"11,136.40","1,249.98","3,413.62",632.12,"10,463.26","3,247.16","5,795.29","1,057.05","36,994.88"
04/22/2020 10:00,"11,514.05","1,294.04","3,451.61",652.92,"10,811.10","3,425.95","6,070.58","1,092.64","38,312.90"
04/22/2020 11:00,"11,962.29","1,329.95","3,517.04",673.03,"11,205.27","3,695.22","6,299.20","1,136.33","39,818.33"
04/22/2020 12:00,"12,459.24","1,369.31","3,583.99",694.86,"11,582.02","3,968.35","6,471.85","1,174.70","41,304.32"
04/22/2020 13:00,"12,869.66","1,386.73","3,647.69",715.73,"11,893.99","4,192.64","6,600.45","1,216.36","42,523.25"
04/22/2020 14:00,"13,246.62","1,400.38","3,700.97",733.51,"12,089.71","4,400.11","6,662.69","1,252.05","43,486.06"
04/22/2020 15:00,"13,355.31","1,401.35","3,720.46",745.80,"12,437.73","4,559.34","6,725.18","1,292.25","44,237.44"
04/22/2020 16:00,"13,580.51","1,401.39","3,763.17",761.93,"13,006.23","4,725.96","6,890.28","1,330.30","45,459.77"
04/22/2020 17:00,"13,848.86","1,421.02","3,800.14",771.33,"13,704.17","4,811.54","7,219.55","1,348.43","46,925.05"
04/22/2020 18:00,"13,959.95","1,447.17","3,815.88",774.30,"14,259.38","4,755.83","7,526.77","1,353.71","47,893.00"
04/22/2020 19:00,"13,737.52","1,466.71","3,803.97",767.57,"14,341.23","4,619.88","7,604.20","1,344.94","47,686.01"
04/22/2020 20:00,"13,483.67","1,447.32","3,739.75",734.27,"13,690.33","4,413.30","7,522.61","1,294.64","46,325.88"
04/22/2020 21:00,"13,488.80","1,462.91","3,684.51",722.41,"13,342.29","4,342.63","7,508.56","1,249.85","45,801.96"
04/22/2020 22:00,"13,185.23","1,424.13","3,648.16",693.43,"12,749.42","4,159.62","7,167.98","1,205.56","44,233.54"
04/22/2020 23:00,"12,625.20","1,341.56","3,585.71",645.23,"11,683.10","3,871.77","6,666.57","1,126.61","41,545.77"
04/22/2020 24:00,"11,987.25","1,239.07","3,515.21",594.41,"10,533.31","3,564.43","6,059.05","1,038.72","38,531.45"
04/23/2020 01:00,"11,504.42","1,155.37","3,478.22",567.97,"9,463.63","3,308.62","5,515.90",948.37,"35,942.49"
