Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
4/27/2014 15:00,12967.2854442025,1471.64235892848,1805.46726717664,813.406263824106,14201.8621922768,4322.54409419291,8027.3651039968,1138.88059840182,44748.453323
4/27/2014 16:00,12686.0784952156,1502.59680930263,1815.79513585357,828.139635289021,14394.4883993488,4449.19357795524,8397.08055594832,1166.49924508682,45239.871854
4/27/2014 16:59,12344.5232280207,1493.07604759479,1831.83682097854,843.183034783089,14746.4635726905,4506.86226546432,8571.53955978024,1202.81184968774,45540.296379
4/27/2014 18:00,12124.9520622,1557.6935107217,1831.33876077801,851.757242526056,14962.1053161602,4486.326940945,8615.93714604335,1221.09003962568,45651.201019
4/27/2014 19:00,11948.7239467268,1556.96354963061,1841.17388967021,845.444143366011,14715.9541804465,4363.96657165039,8599.19642406042,1217.22251944903,45088.645225
4/27/2014 19:59,11923.6353618932,1485.85955166383,1828.7141729177,823.868259387797,14225.4300264771,4154.34686430177,8302.2917719837,1181.37813137492,43925.52414
4/27/2014 21:00,12176.1925955786,1562.65835856916,1834.33400745664,830.100994694633,14081.6910760694,4091.2146029671,8062.68146776525,1164.50459889924,43803.377702
4/27/2014 22:00,11911.7588738125,1522.88909661291,1839.61163013311,812.318692656499,13457.230452097,3954.40351086411,7651.0040791159,1131.37187770794,42280.588213
4/27/2014 22:59,11257.8540733256,1419.57412976022,1782.82140997878,752.608047828812,12216.2871556412,3648.6622314441,6935.89489592454,1040.74157809686,39054.443522
4/28/2014 0:00,10470.4568,1293.31058,1715.44935,702.35269,10913.9473,3285.154,6154.76554,939.6064,35475.04266
4/28/2014 1:00,9802.30096234409,1200.49616888857,1660.87096997645,652.570468628789,9853.65658257064,2991.55578331314,5558.27905920993,867.210849068396,32586.940844
4/28/2014 1:59,9369.90262184386,1134.8076517781,1631.41874801022,621.642763922988,9144.15302155534,2793.34537760489,5144.14584542565,828.530310858945,30667.946341
4/28/2014 3:00,9131.9897012549,1087.54470673551,1616.77610989394,599.664681885282,8716.9804820038,2649.4894180817,4837.30857292978,801.949398215088,29441.703071
4/28/2014 4:00,9100.41201269006,1065.18764161219,1606.92963085539,593.413717406138,8440.19059401753,2573.96939249374,4638.95567143953,786.893228485456,28805.951889
4/28/2014 4:59,9277.69203255089,1063.81235831806,1610.38206673628,588.944487586874,8492.27264585847,2552.66228692183,4595.89723050576,788.271915521861,28969.935024
4/28/2014 6:00,9861.11973092955,1109.27718210131,1629.96874779415,611.805022269964,9055.56298344325,2657.69667676907,4882.03308279074,817.50479090198,30624.968217
4/28/2014 7:00,10616.7858359518,1231.98224525084,1706.49091798627,666.47308047616,10150.7280464734,2953.46154353686,5444.76734261366,896.906588711006,33667.595601
4/28/2014 7:59,10610.7960484311,1275.61549324168,1732.96684590401,690.909891818476,10579.3360135248,3005.5637342106,5563.62061922663,927.727769642651,34386.536416
4/28/2014 9:00,10922.2267364908,1335.60832992134,1757.16615306126,708.18995024108,10742.7470260298,3084.27184165904,5692.87032048324,944.16463611349,35187.244994
4/28/2014 10:00,11600.1162562534,1392.84280967774,1794.55326838339,728.991589977206,11216.5388403554,3309.89927548749,6030.72294122425,983.089136641142,37056.754118
4/28/2014 10:59,12449.6101258441,1455.02251899119,1832.4125254346,750.385044101939,11735.1554069055,3574.70255524834,6404.72052258445,1019.66309188996,39221.671791
4/28/2014 12:00,13160.2713869472,1477.67153960725,1861.00739582645,765.213630578835,12136.5774112621,3848.47205516946,6741.97054149504,1051.49755811365,41042.681519
4/28/2014 13:00,13654.0605319364,1500.92879787233,1869.24478257354,779.103512751358,12533.1502741603,4067.41664232951,7060.43704435615,1080.07858702041,42544.420173
4/28/2014 13:59,14140.9677195955,1574.95146180859,1908.69785415157,799.644681277178,13014.3894682314,4268.6017436324,7427.49408429657,1118.33896000686,44253.085973
4/28/2014 15:00,14517.7553319595,1626.78178131924,1944.64579711121,813.027295288443,13454.3166720839,4444.22958683929,7805.39310019964,1147.36080419884,45753.510369
4/28/2014 16:00,14817.6818473005,1644.03161359771,1972.5250918839,825.597019829037,13868.9992981314,4571.55431736178,8251.72501915598,1180.35641773974,47132.470625
4/28/2014 16:59,15000.5817427283,1671.60500258263,2003.91654160398,838.947492257469,14263.9275099393,4636.90578805841,8579.63019084465,1217.04498698531,48212.559255
4/28/2014 18:00,14869.4764574573,1640.99239434782,2009.81122536169,842.072364697661,14439.8441216498,4583.19326290058,8778.87302586445,1231.78875972071,48396.051612
4/28/2014 19:00,14257.8910994055,1601.9126963282,1987.82585470848,834.196111438774,14257.3483134763,4416.59560066701,8699.00106947123,1225.20773450458,47279.97848
4/28/2014 19:59,13457.8799058331,1515.68829700418,1910.86409144117,809.207391393211,13607.3555891213,4185.27681097881,8261.8674096857,1196.61014754252,44944.749643
