Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
05/24/2021 06:00,"11,260.98","1,264.90","3,777.56",568.21,"9,632.83","2,947.29","5,457.92",977.96,"35,887.65"
05/24/2021 07:00,"11,841.42","1,370.69","3,800.69",614.44,"10,570.22","3,118.61","5,946.68","1,028.63","38,291.39"
05/24/2021 08:00,"12,225.62","1,434.65","3,808.03",644.12,"11,204.02","3,199.56","6,205.77","1,056.99","39,778.77"
05/24/2021 09:00,"12,694.40","1,479.71","3,836.80",666.13,"11,704.67","3,362.39","6,427.33","1,084.31","41,255.74"
05/24/2021 10:00,"13,177.07","1,563.86","3,905.24",684.24,"12,079.98","3,607.57","6,664.74","1,122.08","42,804.80"
05/24/2021 11:00,"13,423.10","1,591.41","3,982.85",703.12,"12,488.13","3,903.68","6,986.05","1,163.35","44,241.69"
05/24/2021 12:00,"13,490.46","1,649.25","4,053.39",718.42,"12,732.91","4,199.12","7,360.73","1,207.89","45,412.17"
05/24/2021 13:00,"13,512.49","1,682.96","4,102.92",729.53,"12,928.08","4,414.42","7,798.33","1,249.75","46,418.47"
05/24/2021 14:00,"13,759.43","1,711.84","4,179.65",741.80,"13,239.18","4,554.06","8,090.00","1,307.59","47,583.54"
05/24/2021 15:00,"14,007.32","1,765.17","4,226.12",749.06,"13,442.69","4,615.28","8,312.54","1,352.21","48,470.38"
05/24/2021 16:00,"14,299.36","1,787.15","4,254.47",761.22,"13,535.34","4,707.95","8,632.67","1,398.34","49,376.50"
05/24/2021 17:00,"14,630.69","1,750.13","4,273.16",766.25,"13,713.55","4,712.37","8,938.23","1,445.47","50,229.85"
05/24/2021 18:00,"14,694.76","1,674.43","4,279.84",775.92,"13,656.42","4,692.59","8,879.17","1,451.18","50,104.30"
05/24/2021 19:00,"14,410.52","1,695.43","4,307.52",779.13,"13,497.53","4,554.94","8,577.79","1,444.57","49,267.43"
05/24/2021 20:00,"14,087.88","1,697.24","4,271.05",768.04,"13,195.44","4,357.12","8,281.69","1,407.45","48,065.91"
05/24/2021 21:00,"13,999.08","1,695.39","4,195.47",760.32,"13,063.21","4,306.32","8,098.50","1,371.09","47,489.36"
05/24/2021 22:00,"13,773.27","1,636.56","4,167.16",740.34,"12,891.72","4,222.04","7,882.41","1,341.57","46,655.07"
05/24/2021 23:00,"13,122.10","1,553.60","4,073.44",690.29,"12,117.87","3,959.14","7,347.27","1,261.26","44,124.98"
05/24/2021 24:00,"12,307.22","1,420.44","3,977.48",635.09,"11,136.90","3,653.53","6,683.26","1,170.30","40,984.22"
05/25/2021 01:00,"11,666.40","1,302.09","3,895.42",595.66,"10,389.87","3,427.11","6,197.39","1,111.55","38,585.49"
05/25/2021 02:00,"11,303.72","1,251.69","3,853.04",571.55,"9,928.32","3,254.63","5,872.98","1,066.91","37,102.84"
05/25/2021 03:00,"11,055.63","1,205.14","3,829.90",557.13,"9,579.11","3,126.87","5,686.47","1,035.82","36,076.08"
05/25/2021 04:00,"10,905.15","1,222.29","3,788.59",550.12,"9,377.20","3,044.14","5,559.49","1,020.68","35,467.68"
05/25/2021 05:00,"10,981.15","1,231.46","3,767.61",556.75,"9,545.17","3,022.17","5,562.02","1,012.91","35,679.25"
05/25/2021 06:00,"11,356.48","1,265.82","3,787.60",573.37,"10,121.35","3,096.65","5,772.01","1,022.08","36,995.36"
05/25/2021 07:00,"11,849.08","1,378.33","3,817.96",620.22,"10,921.98","3,236.26","6,201.67","1,067.60","39,093.10"
05/25/2021 08:00,"12,147.19","1,458.01","3,822.11",645.80,"11,568.73","3,350.68","6,464.39","1,100.37","40,557.27"
05/25/2021 09:00,"12,698.94","1,485.06","3,848.81",672.24,"12,220.27","3,573.01","6,697.93","1,123.16","42,319.42"
05/25/2021 10:00,"13,492.96","1,580.52","3,909.71",695.73,"12,647.86","3,844.19","6,996.54","1,155.08","44,322.60"
05/25/2021 11:00,"14,258.51","1,691.93","4,011.99",720.52,"13,015.05","4,141.38","7,381.47","1,208.22","46,429.08"
05/25/2021 12:00,"14,776.46","1,752.66","4,095.20",730.98,"13,122.89","4,419.41","7,878.53","1,258.52","48,034.64"
05/25/2021 13:00,"15,230.62","1,825.59","4,171.67",731.58,"12,988.40","4,666.13","8,394.72","1,312.13","49,320.83"
05/25/2021 14:00,"15,635.44","1,808.66","4,231.53",745.70,"13,028.33","4,834.82","8,897.16","1,378.58","50,560.22"
05/25/2021 15:00,"15,640.56","1,742.80","4,301.19",757.43,"13,427.41","4,971.86","9,358.47","1,440.95","51,640.66"
05/25/2021 16:00,"15,276.41","1,700.14","4,357.75",777.78,"14,003.96","5,037.67","9,735.74","1,486.92","52,376.36"
05/25/2021 17:00,"15,027.22","1,663.30","4,391.21",802.02,"14,759.97","5,031.47","10,028.93","1,533.96","53,238.08"
05/25/2021 18:00,"14,970.70","1,673.24","4,362.66",816.11,"15,392.43","4,904.57","10,113.79","1,540.42","53,773.92"
05/25/2021 19:00,"14,771.74","1,670.32","4,250.12",824.16,"15,537.92","4,747.00","9,903.74","1,527.49","53,232.49"
05/25/2021 20:00,"14,451.32","1,631.08","4,187.48",818.14,"15,124.86","4,551.22","9,505.32","1,469.18","51,738.58"
05/25/2021 21:00,"14,272.20","1,588.90","4,111.31",808.28,"14,624.08","4,459.46","9,196.35","1,423.29","50,483.88"
05/25/2021 22:00,"13,960.59","1,591.09","4,097.84",788.93,"14,180.91","4,374.95","8,877.06","1,391.61","49,262.98"
05/25/2021 23:00,"13,297.55","1,524.25","4,033.69",738.98,"13,232.32","4,129.32","8,203.33","1,308.55","46,468.00"
05/25/2021 24:00,"12,504.27","1,413.35","3,973.43",680.45,"12,048.39","3,828.00","7,440.01","1,204.68","43,092.56"
05/26/2021 01:00,"11,847.20","1,322.55","3,907.29",643.13,"11,197.63","3,506.36","6,863.89","1,111.25","40,399.31"
05/26/2021 02:00,"11,412.43","1,257.31","3,862.42",620.90,"10,682.80","3,323.49","6,439.75","1,061.51","38,660.62"
05/26/2021 03:00,"11,100.02","1,230.05","3,827.78",608.68,"10,389.11","3,216.78","6,131.65","1,036.97","37,541.05"
05/26/2021 04:00,"10,946.51","1,224.32","3,795.08",601.62,"10,226.76","3,132.72","5,955.00","1,015.58","36,897.60"
05/26/2021 05:00,"11,004.17","1,242.65","3,770.74",608.76,"10,247.26","3,103.42","5,880.06","1,018.93","36,876.00"
05/26/2021 06:00,"11,322.91","1,299.47","3,752.93",621.42,"10,689.92","3,193.66","6,053.70","1,041.70","37,975.71"
05/26/2021 07:00,"11,824.46","1,344.50","3,811.16",664.76,"11,545.02","3,377.25","6,405.91","1,103.98","40,077.05"
05/26/2021 08:00,"12,274.62","1,407.52","3,841.96",694.59,"12,207.03","3,471.18","6,675.53","1,144.00","41,716.43"
05/26/2021 09:00,"12,993.64","1,521.84","3,898.03",732.55,"12,936.08","3,676.62","6,991.07","1,182.08","43,931.90"
05/26/2021 10:00,"13,816.84","1,625.72","3,953.38",778.79,"13,739.51","3,970.65","7,300.29","1,224.08","46,409.27"
05/26/2021 11:00,"14,791.77","1,725.36","4,016.70",829.68,"14,752.97","4,254.65","7,631.76","1,272.02","49,274.92"
05/26/2021 12:00,"15,798.14","1,803.23","4,118.77",884.54,"15,905.84","4,520.63","7,961.99","1,315.26","52,308.40"
05/26/2021 13:00,"16,566.94","1,914.25","4,197.97",925.30,"16,954.54","4,748.60","8,335.04","1,372.60","55,015.24"
05/26/2021 14:00,"17,212.46","2,013.32","4,278.92",982.44,"17,924.79","4,958.31","8,768.38","1,439.75","57,578.37"
05/26/2021 15:00,"17,717.64","2,071.56","4,363.83","1,026.94","18,774.25","5,111.37","9,244.65","1,509.48","59,819.73"
05/26/2021 16:00,"18,098.68","2,155.77","4,423.20","1,054.15","19,402.22","5,226.34","9,766.96","1,575.37","61,702.70"
05/26/2021 17:00,"18,220.28","2,226.46","4,452.78","1,068.37","19,791.36","5,261.96","10,181.15","1,618.20","62,820.57"
05/26/2021 18:00,"18,035.22","2,243.12","4,438.29","1,064.79","19,762.24","5,171.14","10,351.92","1,616.37","62,683.09"
05/26/2021 19:00,"17,435.80","2,222.81","4,388.41","1,045.53","19,250.95","4,977.49","10,239.04","1,604.38","61,164.40"
05/26/2021 20:00,"16,698.89","2,126.04","4,307.00","1,004.82","18,283.80","4,742.95","9,897.52","1,538.22","58,599.24"
05/26/2021 21:00,"16,130.55","2,048.41","4,254.42",966.02,"17,383.54","4,599.77","9,596.25","1,475.20","56,454.18"
05/26/2021 22:00,"15,531.94","1,971.00","4,249.69",931.17,"16,779.42","4,483.63","9,238.53","1,436.63","54,622.00"
05/26/2021 23:00,"14,603.37","1,831.46","4,184.99",862.43,"15,464.15","4,210.86","8,547.03","1,346.90","51,051.19"
05/26/2021 24:00,"13,680.59","1,696.59","4,105.77",798.83,"14,088.96","3,882.71","7,764.88","1,251.97","47,270.29"
05/27/2021 01:00,"12,917.51","1,570.88","3,993.64",741.98,"12,791.81","3,571.33","7,115.27","1,179.35","43,881.78"
05/27/2021 02:00,"12,329.08","1,466.85","3,953.62",706.84,"12,022.14","3,363.10","6,631.50","1,132.86","41,605.98"
05/27/2021 03:00,"11,912.55","1,358.61","3,935.03",681.73,"11,427.54","3,226.87","6,294.53","1,097.72","39,934.56"
05/27/2021 04:00,"11,671.41","1,320.52","3,903.00",661.03,"11,034.66","3,143.26","6,098.86","1,072.76","38,905.51"
05/27/2021 05:00,"11,693.10","1,324.33","3,876.75",657.00,"11,022.02","3,116.36","6,064.16","1,068.36","38,822.07"
05/27/2021 06:00,"11,951.41","1,444.74","3,867.67",671.61,"11,406.32","3,166.23","6,235.18","1,084.46","39,827.61"
05/27/2021 07:00,"12,419.31","1,543.02","3,898.30",707.83,"12,101.18","3,295.93","6,679.83","1,131.87","41,777.25"
05/27/2021 08:00,"12,784.10","1,591.24","3,907.36",739.35,"12,627.04","3,366.84","6,883.56","1,156.33","43,055.83"
05/27/2021 09:00,"13,559.10","1,672.30","3,952.40",788.70,"13,398.58","3,582.75","7,081.16","1,194.90","45,229.89"
05/27/2021 10:00,"14,490.45","1,717.34","4,037.01",832.01,"14,270.13","3,894.34","7,437.68","1,249.69","47,928.65"
05/27/2021 11:00,"15,445.13","1,762.18","4,113.10",883.94,"15,066.10","4,202.10","7,810.05","1,299.94","50,582.54"
05/27/2021 12:00,"16,326.58","1,881.26","4,202.63",927.02,"15,915.12","4,503.95","8,262.87","1,354.60","53,374.03"
05/27/2021 13:00,"17,086.17","1,997.67","4,242.99",959.52,"16,709.16","4,765.21","8,756.27","1,410.20","55,927.18"
05/27/2021 14:00,"17,791.73","2,091.46","4,322.49",992.94,"17,486.79","4,983.45","9,256.95","1,476.88","58,402.69"
05/27/2021 15:00,"18,261.45","2,155.73","4,390.27","1,016.04","18,084.30","5,119.71","9,665.80","1,539.41","60,232.71"
05/27/2021 16:00,"18,575.52","2,218.11","4,448.22","1,038.76","18,463.48","5,186.96","9,979.46","1,587.55","61,498.06"
05/27/2021 17:00,"18,661.48","2,228.09","4,429.55","1,047.13","18,745.85","5,205.64","10,235.34","1,608.39","62,161.46"
05/27/2021 18:00,"18,341.57","2,233.30","4,330.65","1,032.47","18,565.51","5,103.27","10,345.57","1,579.83","61,532.17"
05/27/2021 19:00,"17,684.86","2,170.31","4,279.85","1,005.48","17,896.01","4,922.73","10,161.79","1,540.70","59,661.73"
05/27/2021 20:00,"16,913.46","2,096.42","4,254.35",975.51,"17,215.64","4,690.35","9,749.26","1,489.21","57,384.21"
05/27/2021 21:00,"16,496.07","2,023.73","4,212.78",945.65,"16,742.56","4,578.98","9,493.87","1,448.97","55,942.61"
05/27/2021 22:00,"16,009.18","1,992.41","4,191.90",914.03,"16,241.89","4,472.20","9,175.92","1,400.66","54,398.19"
05/27/2021 23:00,"15,222.55","1,892.51","4,127.62",848.92,"15,204.11","4,224.33","8,574.00","1,315.27","51,409.34"
05/27/2021 24:00,"14,295.88","1,735.94","4,052.82",762.41,"14,038.45","3,927.26","7,843.42","1,219.15","47,875.33"
05/28/2021 01:00,"13,450.78","1,529.09","3,942.25",683.99,"12,965.08","3,728.29","7,072.07","1,128.89","44,500.45"
05/28/2021 02:00,"12,724.45","1,487.23","3,864.74",644.03,"11,823.68","3,502.02","6,644.89","1,087.30","41,778.33"
05/28/2021 03:00,"12,272.30","1,373.81","3,800.69",617.33,"10,928.71","3,349.53","6,367.33","1,060.82","39,770.53"
05/28/2021 04:00,"11,998.15","1,336.71","3,763.71",601.34,"10,427.19","3,253.60","6,198.02","1,040.28","38,619.00"
05/28/2021 05:00,"12,027.66","1,317.69","3,748.78",599.39,"10,257.24","3,220.42","6,192.33","1,032.13","38,395.64"
05/28/2021 06:00,"12,389.35","1,355.25","3,757.59",612.26,"10,550.43","3,297.37","6,382.83","1,051.16","39,396.24"
05/28/2021 07:00,"12,763.84","1,429.07","3,771.79",639.76,"11,083.51","3,436.82","6,758.99","1,086.57","40,970.36"
05/28/2021 08:00,"13,130.65","1,472.00","3,770.19",661.94,"11,555.86","3,516.43","6,967.57","1,121.25","42,195.89"
05/28/2021 09:00,"13,719.31","1,471.06","3,827.42",695.81,"12,097.03","3,735.54","7,189.66","1,150.94","43,886.77"
05/28/2021 10:00,"14,378.64","1,573.02","3,877.24",717.79,"12,717.40","3,987.36","7,457.96","1,167.91","45,877.31"
05/28/2021 11:00,"14,995.00","1,648.33","3,940.57",737.95,"13,454.53","4,290.29","7,676.14","1,195.46","47,938.28"
05/28/2021 12:00,"15,153.36","1,701.85","3,980.03",763.39,"14,138.88","4,574.41","7,942.72","1,227.53","49,482.17"
05/28/2021 13:00,"15,442.71","1,780.17","4,055.35",775.31,"14,679.89","4,823.44","8,240.44","1,259.30","51,056.61"
05/28/2021 14:00,"16,102.81","1,841.79","4,131.33",797.83,"14,782.83","5,047.10","8,554.50","1,295.36","52,553.55"
05/28/2021 15:00,"16,785.05","1,891.83","4,213.90",801.45,"14,487.98","5,221.33","8,898.02","1,334.62","53,634.17"
05/28/2021 16:00,"17,389.95","1,930.75","4,260.58",804.68,"14,058.83","5,293.34","9,207.82","1,352.46","54,298.41"
05/28/2021 17:00,"17,693.33","1,900.00","4,264.12",799.92,"13,784.80","5,269.37","9,428.09","1,374.30","54,513.93"
05/28/2021 18:00,"17,399.78","1,857.61","4,229.54",794.01,"13,584.76","5,111.81","9,412.20","1,363.35","53,753.08"
05/28/2021 19:00,"16,517.98","1,794.06","4,165.13",779.37,"13,231.68","4,870.38","8,940.28","1,335.52","51,634.41"
05/28/2021 20:00,"15,699.76","1,729.98","4,049.39",755.20,"12,857.54","4,588.73","8,314.76","1,290.60","49,285.96"
05/28/2021 21:00,"15,241.31","1,680.51","3,919.84",741.44,"12,743.39","4,433.15","7,984.17","1,253.60","47,997.40"
05/28/2021 22:00,"14,747.46","1,638.26","3,874.83",732.30,"12,605.92","4,302.36","7,360.25","1,232.47","46,493.86"
05/28/2021 23:00,"13,922.36","1,532.15","3,827.70",708.65,"12,032.12","4,087.62","6,636.64","1,176.64","43,923.89"
05/28/2021 24:00,"12,674.03","1,440.46","3,723.79",660.49,"11,149.85","3,835.17","6,108.67","1,103.27","40,695.73"
05/29/2021 01:00,"11,682.73","1,326.32","3,603.33",625.50,"10,382.41","3,548.94","5,638.14","1,047.17","37,854.54"
05/29/2021 02:00,"11,040.33","1,244.10","3,559.57",597.81,"9,744.78","3,320.26","5,295.13",993.44,"35,795.43"
05/29/2021 03:00,"10,653.09","1,185.90","3,544.65",579.93,"9,220.61","3,164.61","5,032.98",967.48,"34,349.25"
05/29/2021 04:00,"10,498.44","1,160.49","3,537.21",567.42,"9,004.29","3,075.04","4,880.16",944.34,"33,667.39"
05/29/2021 05:00,"10,338.09","1,165.97","3,536.21",561.12,"8,847.45","3,028.48","4,823.57",927.21,"33,228.11"
05/29/2021 06:00,"10,271.89","1,144.90","3,523.28",564.90,"8,824.39","3,006.30","4,842.21",916.94,"33,094.80"
05/29/2021 07:00,"10,270.02","1,185.94","3,525.16",562.43,"8,975.80","3,007.90","4,933.42",920.94,"33,381.62"
05/29/2021 08:00,"10,467.67","1,218.72","3,509.52",576.11,"9,344.31","3,020.44","5,128.50",937.72,"34,202.99"
05/29/2021 09:00,"11,121.95","1,316.74","3,548.57",612.54,"10,109.12","3,183.85","5,421.59",989.39,"36,303.74"
05/29/2021 10:00,"11,955.60","1,448.08","3,618.45",646.04,"10,972.62","3,330.38","5,703.65","1,045.38","38,720.19"
05/29/2021 11:00,"12,833.12","1,562.35","3,713.51",678.35,"11,881.33","3,415.76","6,047.29","1,106.92","41,238.61"
05/29/2021 12:00,"13,640.26","1,646.60","3,795.41",709.42,"12,737.05","3,419.91","6,453.41","1,159.49","43,561.55"
05/29/2021 13:00,"14,255.52","1,748.01","3,888.29",739.83,"13,563.30","3,390.89","6,884.00","1,202.51","45,672.35"
05/29/2021 14:00,"15,017.23","1,842.86","3,942.82",774.63,"14,318.15","3,471.46","7,328.24","1,250.51","47,945.89"
05/29/2021 15:00,"15,760.87","1,915.41","4,000.24",804.68,"15,040.00","3,630.88","7,761.26","1,293.57","50,206.91"
05/29/2021 16:00,"16,390.56","1,983.16","4,061.14",832.51,"15,489.75","3,858.79","8,176.93","1,343.50","52,136.34"
05/29/2021 17:00,"16,844.19","2,016.92","4,126.84",851.70,"15,837.58","4,058.40","8,539.58","1,381.10","53,656.31"
05/29/2021 18:00,"16,928.14","2,023.22","4,151.83",858.23,"15,815.45","4,159.88","8,756.18","1,400.12","54,093.06"
05/29/2021 19:00,"16,600.43","1,971.89","4,144.29",848.69,"15,467.32","4,148.13","8,774.93","1,376.66","53,332.34"
05/29/2021 20:00,"15,873.57","1,837.31","4,108.61",816.58,"14,762.71","4,005.49","8,509.48","1,316.82","51,230.58"
05/29/2021 21:00,"15,251.99","1,769.48","4,026.28",778.47,"14,063.92","3,872.17","8,128.92","1,294.60","49,185.82"
05/29/2021 22:00,"14,755.48","1,752.32","4,017.52",762.58,"13,624.33","3,786.38","7,880.87","1,259.63","47,839.11"
05/29/2021 23:00,"14,038.59","1,582.68","3,960.80",723.64,"12,785.07","3,619.54","7,383.69","1,196.37","45,290.39"
05/29/2021 24:00,"13,299.05","1,500.06","3,906.91",677.11,"11,802.11","3,454.43","6,849.34","1,125.71","42,614.73"
05/30/2021 01:00,"12,558.18","1,394.10","3,881.72",633.30,"10,858.71","3,248.25","6,258.38","1,060.50","39,893.14"
05/30/2021 02:00,"11,990.83","1,311.80","3,850.89",602.29,"10,143.98","3,076.47","5,872.86","1,007.52","37,856.64"
05/30/2021 03:00,"11,557.56","1,245.82","3,815.92",580.96,"9,559.35","2,938.47","5,578.64",971.57,"36,248.29"
05/30/2021 04:00,"11,219.43","1,205.09","3,786.94",564.69,"9,203.06","2,856.76","5,354.30",953.37,"35,143.64"
05/30/2021 05:00,"11,018.10","1,179.50","3,771.62",557.35,"9,052.88","2,810.08","5,220.43",943.88,"34,553.84"
05/30/2021 06:00,"10,955.47","1,182.37","3,747.95",559.04,"8,972.06","2,796.76","5,152.08",946.92,"34,312.64"
05/30/2021 07:00,"10,888.42","1,174.69","3,749.74",555.93,"8,934.45","2,786.19","5,195.46",958.07,"34,242.95"
05/30/2021 08:00,"10,978.12","1,210.81","3,752.16",569.79,"9,105.75","2,827.06","5,329.94",973.16,"34,746.79"
05/30/2021 09:00,"11,378.57","1,265.27","3,786.48",598.13,"9,557.33","3,070.24","5,696.23","1,012.01","36,364.27"
05/30/2021 10:00,"11,876.65","1,338.80","3,810.55",621.78,"10,097.75","3,365.23","6,180.06","1,059.47","38,350.28"
05/30/2021 11:00,"12,600.39","1,387.80","3,872.62",639.87,"10,545.17","3,668.92","6,630.53","1,096.02","40,441.31"
05/30/2021 12:00,"13,374.33","1,454.14","3,935.16",656.34,"10,982.96","3,946.45","7,071.29","1,137.23","42,557.91"
05/30/2021 13:00,"14,184.53","1,505.30","3,994.35",674.05,"11,438.29","4,194.58","7,603.82","1,195.17","44,790.10"
05/30/2021 14:00,"14,841.36","1,544.27","4,061.45",688.01,"11,820.39","4,384.13","8,057.90","1,260.60","46,658.11"
05/30/2021 15:00,"15,244.67","1,618.61","4,119.48",709.24,"12,214.78","4,516.90","8,417.84","1,299.27","48,140.79"
05/30/2021 16:00,"15,543.38","1,649.11","4,184.69",735.67,"12,572.87","4,608.06","8,435.00","1,328.08","49,056.85"
05/30/2021 17:00,"15,657.55","1,690.47","4,215.98",760.80,"12,913.10","4,634.14","8,329.75","1,347.92","49,549.71"
05/30/2021 18:00,"15,560.21","1,715.09","4,250.22",770.88,"13,103.41","4,599.99","8,157.38","1,346.11","49,503.28"
05/30/2021 19:00,"15,206.28","1,711.10","4,213.07",770.69,"12,926.09","4,478.70","7,802.38","1,326.97","48,435.27"
05/30/2021 20:00,"14,583.70","1,647.46","4,175.79",751.81,"12,532.18","4,265.27","7,572.79","1,285.36","46,814.36"
05/30/2021 21:00,"14,286.37","1,617.86","4,152.50",737.80,"12,374.73","4,123.61","7,497.48","1,257.84","46,048.21"
05/30/2021 22:00,"13,949.45","1,577.57","4,157.72",729.98,"12,267.10","4,032.26","7,385.62","1,249.89","45,349.57"
05/30/2021 23:00,"13,400.16","1,438.55","4,110.74",696.98,"11,656.11","3,825.69","7,060.61","1,198.72","43,387.55"
05/30/2021 24:00,"12,745.63","1,345.06","4,033.12",646.40,"10,891.27","3,596.63","6,622.02","1,129.83","41,009.96"
05/31/2021 01:00,"12,115.43","1,218.13","3,953.83",620.90,"10,156.55","3,354.96","6,154.76","1,083.85","38,658.42"
05/31/2021 02:00,"11,637.97","1,145.61","3,927.15",592.34,"9,565.79","3,170.36","5,796.25","1,038.37","36,873.84"
05/31/2021 03:00,"11,239.10","1,095.45","3,906.56",580.04,"9,182.62","3,036.01","5,559.85","1,009.24","35,608.87"
05/31/2021 04:00,"10,981.63","1,114.93","3,890.75",574.36,"8,972.04","2,957.86","5,420.96",956.58,"34,869.11"
05/31/2021 05:00,"10,942.66","1,092.33","3,893.87",571.24,"8,926.88","2,934.44","5,396.21",938.15,"34,695.79"
05/31/2021 06:00,"10,982.97","1,135.53","3,893.17",573.43,"9,002.83","2,968.28","5,448.01",947.57,"34,951.81"
05/31/2021 07:00,"10,948.68","1,155.20","3,897.04",579.83,"9,119.54","2,991.31","5,569.75",958.21,"35,219.54"
05/31/2021 08:00,"11,065.54","1,164.19","3,864.34",583.51,"9,270.50","3,029.90","5,680.15",971.46,"35,629.59"
05/31/2021 09:00,"11,826.17","1,248.48","3,879.72",609.80,"9,776.51","3,265.37","6,011.72","1,007.92","37,625.70"
05/31/2021 10:00,"12,777.18","1,358.35","3,916.92",633.82,"10,470.70","3,585.16","6,451.88","1,054.85","40,248.87"
05/31/2021 11:00,"13,515.53","1,467.63","3,954.94",661.09,"11,052.87","3,885.05","6,933.45","1,093.67","42,564.22"
05/31/2021 12:00,"14,343.30","1,587.18","3,963.15",679.45,"11,428.15","4,157.20","7,391.55","1,112.69","44,662.68"
05/31/2021 13:00,"15,129.04","1,654.88","3,963.00",684.00,"11,684.05","4,398.04","7,807.26","1,124.08","46,444.33"
05/31/2021 14:00,"15,755.55","1,746.17","3,992.30",680.78,"11,865.23","4,589.05","8,097.58","1,128.91","47,855.57"
05/31/2021 15:00,"16,087.21","1,805.97","3,992.43",677.42,"12,107.56","4,696.75","8,371.74","1,126.59","48,865.68"
05/31/2021 16:00,"16,201.84","1,864.51","3,998.28",680.98,"12,355.62","4,764.99","8,633.51","1,128.65","49,628.38"
05/31/2021 17:00,"16,084.11","1,862.23","3,994.10",688.77,"12,450.21","4,804.38","8,857.64","1,138.80","49,880.25"
05/31/2021 18:00,"15,906.76","1,915.51","3,988.67",696.43,"12,434.63","4,757.89","8,809.20","1,134.49","49,643.57"
05/31/2021 19:00,"15,556.65","1,798.40","3,964.54",697.78,"12,138.48","4,588.53","8,631.57","1,123.80","48,499.75"
05/31/2021 20:00,"15,080.60","1,794.18","3,956.77",692.64,"11,788.77","4,393.37","8,455.39","1,108.97","47,270.70"
05/31/2021 21:00,"14,844.62","1,712.71","3,955.73",691.00,"11,635.44","4,299.03","8,283.28","1,115.49","46,537.29"
05/31/2021 22:00,"14,575.73","1,654.03","3,971.16",682.27,"11,477.08","4,212.58","7,931.41","1,105.80","45,610.07"
05/31/2021 23:00,"13,950.62","1,538.51","3,924.78",651.78,"10,869.12","3,973.88","7,319.48","1,049.00","43,277.18"
05/31/2021 24:00,"13,204.33","1,413.57","3,856.62",604.55,"10,148.11","3,691.19","6,652.77",979.26,"40,550.39"
06/01/2021 01:00,"12,427.89","1,402.78","3,799.85",587.60,"9,561.96","3,415.12","6,061.44",989.64,"38,246.29"
06/01/2021 02:00,"11,946.50","1,334.90","3,769.98",566.65,"9,080.27","3,227.54","5,649.45",958.28,"36,533.58"
06/01/2021 03:00,"11,651.53","1,283.99","3,736.88",553.77,"8,801.51","3,091.10","5,352.65",921.26,"35,392.70"
06/01/2021 04:00,"11,517.26","1,246.92","3,726.14",552.84,"8,742.81","2,995.29","5,213.27",900.20,"34,894.74"
06/01/2021 05:00,"11,597.57","1,239.82","3,715.51",564.61,"8,853.95","2,953.35","5,223.58",897.25,"35,045.64"
06/01/2021 06:00,"11,908.57","1,301.53","3,717.04",589.05,"9,332.28","3,013.98","5,410.39",904.15,"36,177.00"
06/01/2021 07:00,"12,336.82","1,370.60","3,769.39",629.33,"10,120.95","3,122.87","5,782.63",946.92,"38,079.51"
06/01/2021 08:00,"12,580.21","1,449.32","3,782.73",656.15,"10,680.68","3,138.34","6,004.55",971.34,"39,263.33"
06/01/2021 09:00,"12,963.80","1,528.36","3,827.24",678.18,"11,202.12","3,175.59","6,260.96","1,016.77","40,653.01"
06/01/2021 10:00,"13,494.80","1,584.72","3,872.67",693.34,"11,543.15","3,254.89","6,629.48","1,076.73","42,149.79"
06/01/2021 11:00,"13,988.26","1,647.91","3,918.63",704.70,"11,845.89","3,335.64","7,014.04","1,117.77","43,572.85"
06/01/2021 12:00,"14,254.65","1,707.37","3,970.52",713.60,"12,159.40","3,422.82","7,397.89","1,153.71","44,779.95"
06/01/2021 13:00,"14,368.60","1,772.77","4,025.22",720.81,"12,401.25","3,536.00","7,732.51","1,193.79","45,750.95"
06/01/2021 14:00,"14,645.40","1,797.91","4,093.25",732.27,"12,680.90","3,646.65","8,068.76","1,250.12","46,915.26"
06/01/2021 15:00,"15,036.50","1,817.66","4,182.13",746.12,"12,826.73","3,704.81","8,365.24","1,301.17","47,980.37"
06/01/2021 16:00,"15,397.00","1,852.96","4,262.77",761.86,"12,860.54","3,770.46","8,689.39","1,351.66","48,946.64"
06/01/2021 17:00,"15,735.60","1,880.18","4,312.64",777.13,"12,880.54","3,838.00","8,902.04","1,408.87","49,735.02"
06/01/2021 18:00,"15,729.28","1,882.77","4,299.92",779.51,"12,916.03","3,883.95","9,004.04","1,426.50","49,922.00"
06/01/2021 19:00,"15,324.52","1,865.17","4,239.03",777.39,"12,848.35","3,888.55","9,022.50","1,409.26","49,374.77"
06/01/2021 20:00,"14,885.44","1,808.64","4,221.38",771.00,"12,717.32","3,850.81","8,735.95","1,369.77","48,360.33"
06/01/2021 21:00,"14,626.77","1,758.48","4,178.79",758.34,"12,655.41","3,804.29","8,470.65","1,313.51","47,566.25"
06/01/2021 22:00,"14,176.22","1,697.07","4,156.66",745.24,"12,496.76","3,759.16","8,195.24","1,261.79","46,488.13"
06/01/2021 23:00,"13,350.56","1,606.31","4,082.79",702.72,"11,777.00","3,555.61","7,619.25","1,178.17","43,872.40"
06/01/2021 24:00,"12,437.94","1,460.95","4,010.10",652.50,"10,749.76","3,285.78","6,906.34","1,078.04","40,581.42"
